日期,客户id,性别,国籍,职业,产品分类,产品名称,等级,价格,购买数量,消费额(元),门店名称,店长
2019/7/5,A015,女,荷兰,上班族,美食,产品 7,一级,16.1,5,80.5,3W咖啡西单店,Jerry
2019/7/5,A019,男,荷兰,商务精英,饮料,产品 25,一级,21.6,1,21.6,3W咖啡鲁谷店,Lucy
2019/7/5,A017,女,美国,学生,美食,产品 5,一级,3.5,3,10.5,3W咖啡门头沟店,Simon
2019/7/5,A012,女,美国,上班族,咖啡,产品 16,三级,33.6,3,100.8,3W咖啡大兴店,Bob
2019/7/5,A022,男,中国,无业游民,美食,产品 5,一级,4.5,2,9,3W咖啡望京店,Tom
2019/7/5,A013,女,中国,商务精英,饮料,产品 30,二级,20.8,1,20.8,3W咖啡公主坟店,Andy
2019/7/5,A014,女,荷兰,上班族,茶饮,产品 22,三级,3.6,1,3.6,3W咖啡长城店,Jim
2019/7/5,A019,男,荷兰,商务精英,美食,产品 7,一级,18.4,6,110.4,3W咖啡王府井店,Nancy
2019/7/5,A001,男,中国,退休,饮料,产品 29,三级,2.4,5,12,3W咖啡鲁谷店,Lucy
2019/7/5,A019,男,荷兰,商务精英,饮料,产品 24,一级,57.6,1,57.6,3W咖啡公主坟店,Andy
2019/7/5,A011,男,美国,无业游民,咖啡,产品 4,二级,93,1,93,3W咖啡大兴店,Bob
2019/7/5,A014,女,荷兰,上班族,饮料,产品 8,二级,32,1,32,3W咖啡西单店,Jerry
2019/7/5,A012,女,美国,上班族,饮料,产品 8,二级,28,1,28,3W咖啡长城店,Jim
2019/7/5,A015,女,荷兰,上班族,饮料,产品 2,三级,28,3,84,3W咖啡公主坟店,Andy
2019/7/5,A021,男,荷兰,无业游民,咖啡,产品 11,一级,31,3,93,3W咖啡长城店,Jim
2019/7/5,A024,男,美国,退休,饮料,产品 25,一级,21.6,4,86.4,3W咖啡门头沟店,Simon
2019/7/5,A023,女,中国,无业游民,冰饮,产品 9,二级,63,5,315,3W咖啡大兴店,Bob
2019/7/5,A001,男,中国,退休,美食,产品 7,一级,23,1,23,3W咖啡公主坟店,Andy
2019/7/5,A023,女,中国,无业游民,饮料,产品 24,一级,51.2,4,204.8,3W咖啡望京店,Tom
2019/7/5,A008,男,中国,学生,饮料,产品 29,三级,2.4,3,7.2,3W咖啡望京店,Tom
2019/7/5,A015,女,荷兰,上班族,饮料,产品 24,一级,51.2,1,51.2,3W咖啡王府井店,Nancy
2019/7/5,A011,男,美国,无业游民,饮料,产品 30,二级,26,1,26,3W咖啡长城店,Jim
2019/7/5,A010,男,荷兰,无业游民,茶饮,产品 17,一级,75.2,5,376,3W咖啡望京店,Tom
2019/7/5,A018,男,荷兰,退休,冰饮,产品 9,二级,70,1,70,3W咖啡王府井店,Nancy
2019/7/5,A008,男,中国,学生,咖啡,产品 21,一级,47.7,7,333.9,3W咖啡西单店,Jerry
2019/7/5,A011,男,美国,无业游民,茶饮,产品 17,一级,65.8,1,65.8,3W咖啡望京店,Tom
2019/7/5,A016,男,英国,无业游民,美食,产品 18,二级,79.2,1,79.2,3W咖啡鲁谷店,Lucy
2019/7/5,A006,女,中国,商务精英,茶饮,产品 26,三级,15.3,2,30.6,3W咖啡鲁谷店,Lucy
2019/7/5,A014,女,荷兰,上班族,饮料,产品 30,二级,26,4,104,3W咖啡望京店,Tom
2019/7/5,A001,男,中国,退休,饮料,产品 28,一级,16.2,4,64.8,3W咖啡长城店,Jim
2019/7/5,A014,女,荷兰,上班族,美食,产品 12,三级,4.8,6,28.8,3W咖啡王府井店,Nancy
2019/7/5,A021,男,荷兰,无业游民,咖啡,产品 11,一级,24.8,1,24.8,3W咖啡大兴店,Bob
2019/7/5,A018,男,荷兰,退休,咖啡,产品 13,三级,12.8,7,89.6,3W咖啡长城店,Jim
2019/7/5,A017,女,美国,学生,饮料,产品 8,二级,28,5,140,3W咖啡望京店,Tom
2019/7/5,A025,男,美国,无业游民,美食,产品 1,一级,25.2,3,75.6,3W咖啡长城店,Jim
2019/7/5,A006,女,中国,商务精英,饮料,产品 28,一级,14.4,2,28.8,3W咖啡王府井店,Nancy
2019/7/5,A017,女,美国,学生,冰饮,产品 10,一级,58.4,1,58.4,3W咖啡长城店,Jim
2019/7/5,A015,女,荷兰,上班族,饮料,产品 3,三级,10.5,3,31.5,3W咖啡门头沟店,Simon
2019/7/5,A013,女,中国,商务精英,咖啡,产品 27,一级,25,5,125,3W咖啡门头沟店,Simon
2019/7/5,A022,男,中国,无业游民,饮料,产品 24,一级,64,4,256,3W咖啡王府井店,Nancy
2019/7/5,A003,女,中国,退休,美食,产品 7,一级,16.1,3,48.3,3W咖啡门头沟店,Simon
2019/7/5,A008,男,中国,学生,冰饮,产品 9,二级,70,6,420,3W咖啡公主坟店,Andy
2019/7/5,A002,男,荷兰,学生,饮料,产品 14,三级,8,1,8,3W咖啡王府井店,Nancy
2019/7/5,A019,男,荷兰,商务精英,美食,产品 18,二级,61.6,7,431.2,3W咖啡长城店,Jim
2019/7/5,A003,女,中国,退休,咖啡,产品 19,二级,56,1,56,3W咖啡门头沟店,Simon
2019/7/5,A002,男,荷兰,学生,美食,产品 5,一级,3.5,2,7,3W咖啡王府井店,Nancy
2019/7/5,A025,男,美国,无业游民,茶饮,产品 23,一级,5,7,35,3W咖啡西单店,Jerry
2019/7/5,A001,男,中国,退休,饮料,产品 2,三级,19.6,2,39.2,3W咖啡望京店,Tom
2019/7/5,A006,女,中国,商务精英,茶饮,产品 23,一级,5,1,5,3W咖啡门头沟店,Simon
2019/7/5,A013,女,中国,商务精英,茶饮,产品 17,一级,65.8,1,65.8,3W咖啡王府井店,Nancy
2019/7/5,A020,男,中国,退休,咖啡,产品 13,三级,16,1,16,3W咖啡王府井店,Nancy
2019/7/5,A023,女,中国,无业游民,咖啡,产品 4,二级,65.1,4,260.4,3W咖啡门头沟店,Simon
2019/7/5,A003,女,中国,退休,咖啡,产品 19,二级,50.4,3,151.2,3W咖啡望京店,Tom
2019/7/5,A009,女,英国,学生,饮料,产品 2,三级,19.6,5,98,3W咖啡门头沟店,Simon
2019/7/5,A003,女,中国,退休,饮料,产品 3,三级,12,1,12,3W咖啡王府井店,Nancy
2019/7/5,A017,女,美国,学生,咖啡,产品 21,一级,42.4,1,42.4,3W咖啡鲁谷店,Lucy
2019/7/5,A013,女,中国,商务精英,饮料,产品 25,一级,16.8,4,67.2,3W咖啡王府井店,Nancy
2019/7/5,A020,男,中国,退休,饮料,产品 25,一级,16.8,2,33.6,3W咖啡公主坟店,Andy
2019/7/5,A021,男,荷兰,无业游民,咖啡,产品 4,二级,65.1,4,260.4,3W咖啡公主坟店,Andy
2019/7/5,A009,女,英国,学生,冰饮,产品 10,一级,51.1,6,306.6,3W咖啡望京店,Tom
2019/7/5,A010,男,荷兰,无业游民,饮料,产品 28,一级,14.4,7,100.8,3W咖啡王府井店,Nancy
2019/7/5,A016,男,英国,无业游民,冰饮,产品 9,二级,49,1,49,3W咖啡长城店,Jim
2019/7/5,A012,女,美国,上班族,咖啡,产品 27,一级,20,1,20,3W咖啡大兴店,Bob
2019/7/5,A024,男,美国,退休,茶饮,产品 22,三级,3.6,2,7.2,3W咖啡长城店,Jim
2019/7/5,A006,女,中国,商务精英,咖啡,产品 19,二级,50.4,6,302.4,3W咖啡西单店,Jerry
2019/7/5,A025,男,美国,无业游民,饮料,产品 14,三级,6.4,4,25.6,3W咖啡大兴店,Bob
2019/7/5,A009,女,英国,学生,茶饮,产品 23,一级,4,3,12,3W咖啡公主坟店,Andy
2019/7/5,A011,男,美国,无业游民,饮料,产品 3,三级,10.5,2,21,3W咖啡门头沟店,Simon
2019/7/5,A018,男,荷兰,退休,饮料,产品 29,三级,3,1,3,3W咖啡公主坟店,Andy
2019/7/5,A014,女,荷兰,上班族,饮料,产品 14,三级,8,1,8,3W咖啡王府井店,Nancy
2019/7/5,A012,女,美国,上班族,茶饮,产品 17,一级,75.2,2,150.4,3W咖啡大兴店,Bob
2019/7/5,A007,男,中国,上班族,美食,产品 5,一级,3.5,3,10.5,3W咖啡门头沟店,Simon
2019/7/5,A009,女,英国,学生,咖啡,产品 11,一级,27.9,5,139.5,3W咖啡公主坟店,Andy
2019/7/5,A004,女,美国,商务精英,茶饮,产品 23,一级,4.5,5,22.5,3W咖啡鲁谷店,Lucy
2019/7/5,A007,男,中国,上班族,饮料,产品 14,三级,8,5,40,3W咖啡公主坟店,Andy
2019/7/5,A012,女,美国,上班族,饮料,产品 28,一级,14.4,1,14.4,3W咖啡西单店,Jerry
2019/7/5,A006,女,中国,商务精英,饮料,产品 6,一级,66.6,4,266.4,3W咖啡西单店,Jerry
2019/7/5,A004,女,美国,商务精英,饮料,产品 29,三级,2.7,4,10.8,3W咖啡西单店,Jerry
2019/7/5,A006,女,中国,商务精英,饮料,产品 3,三级,15,8,120,3W咖啡西单店,Jerry
2019/7/5,A025,男,美国,无业游民,茶饮,产品 17,一级,65.8,7,460.6,3W咖啡王府井店,Nancy
2019/7/5,A015,女,荷兰,上班族,茶饮,产品 23,一级,5,1,5,3W咖啡公主坟店,Andy
2019/7/5,A012,女,美国,上班族,饮料,产品 15,一级,21,1,21,3W咖啡望京店,Tom
2019/7/5,A014,女,荷兰,上班族,咖啡,产品 21,一级,37.1,1,37.1,3W咖啡西单店,Jerry
2019/7/5,A017,女,美国,学生,饮料,产品 29,三级,2.1,1,2.1,3W咖啡西单店,Jerry
2019/7/5,A019,男,荷兰,商务精英,美食,产品 5,一级,4.5,1,4.5,3W咖啡鲁谷店,Lucy
2019/7/5,A007,男,中国,上班族,咖啡,产品 19,二级,56,1,56,3W咖啡长城店,Jim
2019/7/5,A018,男,荷兰,退休,饮料,产品 30,二级,26,5,130,3W咖啡公主坟店,Andy
2019/7/5,A003,女,中国,退休,茶饮,产品 23,一级,4.5,1,4.5,3W咖啡大兴店,Bob
2019/7/5,A026,女,荷兰,退休,冰饮,产品 10,一级,73,6,438,3W咖啡长城店,Jim
2019/7/5,A016,男,英国,无业游民,美食,产品 12,三级,5.4,1,5.4,3W咖啡大兴店,Bob
2019/7/5,A015,女,荷兰,上班族,茶饮,产品 17,一级,84.6,3,253.8,3W咖啡鲁谷店,Lucy
2019/7/5,A010,男,荷兰,无业游民,饮料,产品 14,三级,8,7,56,3W咖啡长城店,Jim
2019/7/5,A026,女,荷兰,退休,冰饮,产品 10,一级,58.4,2,116.8,3W咖啡西单店,Jerry
2019/7/5,A024,男,美国,退休,茶饮,产品 26,三级,15.3,3,45.9,3W咖啡长城店,Jim
2019/7/5,A003,女,中国,退休,美食,产品 12,三级,6,6,36,3W咖啡王府井店,Nancy
2019/7/5,A026,女,荷兰,退休,咖啡,产品 27,一级,20,3,60,3W咖啡望京店,Tom
2019/7/5,A015,女,荷兰,上班族,咖啡,产品 21,一级,47.7,1,47.7,3W咖啡望京店,Tom
2019/7/5,A024,男,美国,退休,茶饮,产品 17,一级,84.6,1,84.6,3W咖啡大兴店,Bob
2019/7/5,A015,女,荷兰,上班族,饮料,产品 24,一级,44.8,1,44.8,3W咖啡门头沟店,Simon
2019/7/5,A017,女,美国,学生,冰饮,产品 10,一级,58.4,1,58.4,3W咖啡王府井店,Nancy
2019/7/5,A011,男,美国,无业游民,冰饮,产品 9,二级,49,3,147,3W咖啡公主坟店,Andy
2019/7/5,A020,男,中国,退休,饮料,产品 28,一级,16.2,3,48.6,3W咖啡望京店,Tom
2019/7/5,A017,女,美国,学生,咖啡,产品 11,一级,27.9,2,55.8,3W咖啡公主坟店,Andy
2019/7/5,A024,男,美国,退休,美食,产品 5,一级,4.5,2,9,3W咖啡西单店,Jerry
2019/7/5,A022,男,中国,无业游民,饮料,产品 2,三级,22.4,1,22.4,3W咖啡望京店,Tom
2019/7/5,A007,男,中国,上班族,饮料,产品 8,二级,28,1,28,3W咖啡公主坟店,Andy
2019/7/5,A011,男,美国,无业游民,咖啡,产品 21,一级,53,4,212,3W咖啡王府井店,Nancy
2019/7/5,A012,女,美国,上班族,冰饮,产品 9,二级,49,1,49,3W咖啡鲁谷店,Lucy
2019/7/5,A005,男,英国,无业游民,咖啡,产品 16,三级,43.2,1,43.2,3W咖啡望京店,Tom
2019/7/5,A003,女,中国,退休,美食,产品 5,一级,3.5,5,17.5,3W咖啡公主坟店,Andy
2019/7/5,A003,女,中国,退休,饮料,产品 30,二级,26,8,208,3W咖啡门头沟店,Simon
2019/7/6,A016,男,英国,无业游民,美食,产品 7,一级,18.4,3,55.2,3W咖啡门头沟店,Simon
2019/7/6,A013,女,中国,商务精英,咖啡,产品 13,三级,16,1,16,3W咖啡门头沟店,Simon
2019/7/6,A013,女,中国,商务精英,饮料,产品 2,三级,28,2,56,3W咖啡望京店,Tom
2019/7/6,A013,女,中国,商务精英,饮料,产品 6,一级,59.2,1,59.2,3W咖啡大兴店,Bob
2019/7/6,A012,女,美国,上班族,饮料,产品 25,一级,19.2,3,57.6,3W咖啡望京店,Tom
2019/7/6,A012,女,美国,上班族,咖啡,产品 13,三级,16,2,32,3W咖啡长城店,Jim
2019/7/6,A011,男,美国,无业游民,饮料,产品 14,三级,7.2,4,28.8,3W咖啡门头沟店,Simon
2019/7/6,A012,女,美国,上班族,咖啡,产品 11,一级,24.8,1,24.8,3W咖啡公主坟店,Andy
2019/7/6,A001,男,中国,退休,茶饮,产品 17,一级,65.8,1,65.8,3W咖啡门头沟店,Simon
2019/7/6,A009,女,英国,学生,茶饮,产品 23,一级,4.5,2,9,3W咖啡大兴店,Bob
2019/7/6,A003,女,中国,退休,饮料,产品 28,一级,14.4,1,14.4,3W咖啡公主坟店,Andy
2019/7/6,A004,女,美国,商务精英,饮料,产品 8,二级,28,1,28,3W咖啡门头沟店,Simon
2019/7/6,A006,女,中国,商务精英,茶饮,产品 17,一级,94,3,282,3W咖啡王府井店,Nancy
2019/7/6,A001,男,中国,退休,美食,产品 18,二级,70.4,2,140.8,3W咖啡长城店,Jim
2019/7/6,A008,男,中国,学生,饮料,产品 25,一级,19.2,1,19.2,3W咖啡大兴店,Bob
2019/7/6,A006,女,中国,商务精英,饮料,产品 25,一级,24,6,144,3W咖啡公主坟店,Andy
2019/7/6,A014,女,荷兰,上班族,美食,产品 5,一级,4.5,2,9,3W咖啡门头沟店,Simon
2019/7/6,A007,男,中国,上班族,冰饮,产品 10,一级,65.7,2,131.4,3W咖啡西单店,Jerry
2019/7/6,A008,男,中国,学生,美食,产品 5,一级,5,5,25,3W咖啡长城店,Jim
2019/7/6,A023,女,中国,无业游民,饮料,产品 24,一级,57.6,1,57.6,3W咖啡西单店,Jerry
2019/7/6,A019,男,荷兰,商务精英,咖啡,产品 11,一级,31,2,62,3W咖啡王府井店,Nancy
2019/7/6,A011,男,美国,无业游民,饮料,产品 29,三级,2.7,6,16.2,3W咖啡王府井店,Nancy
2019/7/6,A018,男,荷兰,退休,饮料,产品 25,一级,19.2,3,57.6,3W咖啡王府井店,Nancy
2019/7/6,A024,男,美国,退休,咖啡,产品 21,一级,37.1,3,111.3,3W咖啡长城店,Jim
2019/7/6,A013,女,中国,商务精英,咖啡,产品 21,一级,47.7,1,47.7,3W咖啡鲁谷店,Lucy
2019/7/6,A015,女,荷兰,上班族,咖啡,产品 11,一级,21.7,1,21.7,3W咖啡西单店,Jerry
2019/7/6,A003,女,中国,退休,美食,产品 20,二级,51.8,5,259,3W咖啡长城店,Jim
2019/7/6,A021,男,荷兰,无业游民,饮料,产品 24,一级,64,5,320,3W咖啡长城店,Jim
2019/7/6,A024,男,美国,退休,茶饮,产品 23,一级,4,1,4,3W咖啡门头沟店,Simon
2019/7/6,A015,女,荷兰,上班族,美食,产品 1,一级,25.2,1,25.2,3W咖啡大兴店,Bob
2019/7/6,A017,女,美国,学生,美食,产品 18,二级,70.4,2,140.8,3W咖啡长城店,Jim
2019/7/6,A002,男,荷兰,学生,饮料,产品 3,三级,13.5,2,27,3W咖啡王府井店,Nancy
2019/7/6,A023,女,中国,无业游民,饮料,产品 28,一级,16.2,1,16.2,3W咖啡鲁谷店,Lucy
2019/7/6,A002,男,荷兰,学生,美食,产品 20,二级,51.8,6,310.8,3W咖啡望京店,Tom
2019/7/6,A017,女,美国,学生,咖啡,产品 19,二级,39.2,1,39.2,3W咖啡鲁谷店,Lucy
2019/7/6,A023,女,中国,无业游民,美食,产品 12,三级,6,5,30,3W咖啡望京店,Tom
2019/7/6,A017,女,美国,学生,饮料,产品 8,二级,28,1,28,3W咖啡王府井店,Nancy
2019/7/6,A011,男,美国,无业游民,咖啡,产品 27,一级,22.5,2,45,3W咖啡长城店,Jim
2019/7/6,A010,男,荷兰,无业游民,咖啡,产品 21,一级,53,7,371,3W咖啡鲁谷店,Lucy
2019/7/6,A018,男,荷兰,退休,美食,产品 7,一级,16.1,2,32.2,3W咖啡长城店,Jim
2019/7/6,A017,女,美国,学生,咖啡,产品 4,二级,65.1,1,65.1,3W咖啡西单店,Jerry
2019/7/6,A007,男,中国,上班族,美食,产品 5,一级,5,1,5,3W咖啡公主坟店,Andy
2019/7/6,A026,女,荷兰,退休,茶饮,产品 17,一级,65.8,3,197.4,3W咖啡公主坟店,Andy
2019/7/6,A001,男,中国,退休,饮料,产品 29,三级,3,9,27,3W咖啡门头沟店,Simon
2019/7/6,A009,女,英国,学生,饮料,产品 14,三级,7.2,1,7.2,3W咖啡门头沟店,Simon
2019/7/6,A026,女,荷兰,退休,饮料,产品 28,一级,14.4,3,43.2,3W咖啡西单店,Jerry
2019/7/6,A009,女,英国,学生,美食,产品 20,二级,59.2,2,118.4,3W咖啡长城店,Jim
2019/7/6,A018,男,荷兰,退休,咖啡,产品 27,一级,17.5,1,17.5,3W咖啡西单店,Jerry
2019/7/6,A014,女,荷兰,上班族,茶饮,产品 22,三级,4,6,24,3W咖啡王府井店,Nancy
2019/7/6,A024,男,美国,退休,美食,产品 12,三级,5.4,3,16.2,3W咖啡望京店,Tom
2019/7/6,A026,女,荷兰,退休,美食,产品 12,三级,4.2,1,4.2,3W咖啡鲁谷店,Lucy
2019/7/6,A026,女,荷兰,退休,美食,产品 7,一级,23,1,23,3W咖啡西单店,Jerry
2019/7/6,A007,男,中国,上班族,饮料,产品 3,三级,15,4,60,3W咖啡望京店,Tom
2019/7/6,A005,男,英国,无业游民,饮料,产品 29,三级,2.1,6,12.6,3W咖啡公主坟店,Andy
2019/7/6,A018,男,荷兰,退休,冰饮,产品 9,二级,49,1,49,3W咖啡望京店,Tom
2019/7/6,A020,男,中国,退休,饮料,产品 15,一级,21,1,21,3W咖啡西单店,Jerry
2019/7/6,A003,女,中国,退休,咖啡,产品 27,一级,25,7,175,3W咖啡公主坟店,Andy
2019/7/6,A022,男,中国,无业游民,美食,产品 5,一级,5,5,25,3W咖啡公主坟店,Andy
2019/7/6,A021,男,荷兰,无业游民,饮料,产品 2,三级,25.2,1,25.2,3W咖啡大兴店,Bob
2019/7/6,A016,男,英国,无业游民,饮料,产品 30,二级,26,3,78,3W咖啡大兴店,Bob
2019/7/6,A009,女,英国,学生,饮料,产品 15,一级,21,2,42,3W咖啡鲁谷店,Lucy
2019/7/6,A018,男,荷兰,退休,美食,产品 1,一级,19.6,2,39.2,3W咖啡大兴店,Bob
2019/7/6,A019,男,荷兰,商务精英,饮料,产品 25,一级,16.8,2,33.6,3W咖啡公主坟店,Andy
2019/7/6,A019,男,荷兰,商务精英,饮料,产品 2,三级,25.2,2,50.4,3W咖啡鲁谷店,Lucy
2019/7/6,A026,女,荷兰,退休,饮料,产品 8,二级,28,2,56,3W咖啡公主坟店,Andy
2019/7/6,A003,女,中国,退休,美食,产品 18,二级,88,3,264,3W咖啡西单店,Jerry
2019/7/6,A007,男,中国,上班族,茶饮,产品 26,三级,15.3,1,15.3,3W咖啡西单店,Jerry
2019/7/6,A003,女,中国,退休,饮料,产品 6,一级,51.8,1,51.8,3W咖啡西单店,Jerry
2019/7/6,A023,女,中国,无业游民,饮料,产品 3,三级,10.5,3,31.5,3W咖啡公主坟店,Andy
2019/7/6,A015,女,荷兰,上班族,茶饮,产品 17,一级,94,3,282,3W咖啡西单店,Jerry
2019/7/6,A002,男,荷兰,学生,美食,产品 12,三级,4.8,5,24,3W咖啡王府井店,Nancy
2019/7/6,A019,男,荷兰,商务精英,美食,产品 20,二级,51.8,5,259,3W咖啡门头沟店,Simon
2019/7/6,A006,女,中国,商务精英,饮料,产品 6,一级,66.6,4,266.4,3W咖啡门头沟店,Simon
2019/7/6,A023,女,中国,无业游民,饮料,产品 6,一级,51.8,1,51.8,3W咖啡鲁谷店,Lucy
2019/7/6,A019,男,荷兰,商务精英,茶饮,产品 17,一级,75.2,1,75.2,3W咖啡长城店,Jim
2019/7/6,A017,女,美国,学生,饮料,产品 15,一级,30,2,60,3W咖啡西单店,Jerry
2019/7/6,A016,男,英国,无业游民,美食,产品 1,一级,28,2,56,3W咖啡公主坟店,Andy
2019/7/6,A013,女,中国,商务精英,饮料,产品 29,三级,3,3,9,3W咖啡望京店,Tom
2019/7/6,A019,男,荷兰,商务精英,饮料,产品 6,一级,74,3,222,3W咖啡大兴店,Bob
2019/7/6,A002,男,荷兰,学生,饮料,产品 6,一级,66.6,4,266.4,3W咖啡公主坟店,Andy
2019/7/6,A026,女,荷兰,退休,饮料,产品 29,三级,3,5,15,3W咖啡望京店,Tom
2019/7/6,A023,女,中国,无业游民,咖啡,产品 16,三级,38.4,1,38.4,3W咖啡公主坟店,Andy
2019/7/6,A012,女,美国,上班族,美食,产品 12,三级,6,2,12,3W咖啡西单店,Jerry
2019/7/6,A025,男,美国,无业游民,茶饮,产品 23,一级,4.5,2,9,3W咖啡望京店,Tom
2019/7/6,A010,男,荷兰,无业游民,饮料,产品 30,二级,23.4,2,46.8,3W咖啡大兴店,Bob
2019/7/6,A002,男,荷兰,学生,咖啡,产品 11,一级,24.8,1,24.8,3W咖啡门头沟店,Simon
2019/7/6,A009,女,英国,学生,美食,产品 7,一级,20.7,2,41.4,3W咖啡西单店,Jerry
2019/7/6,A008,男,中国,学生,咖啡,产品 4,二级,83.7,1,83.7,3W咖啡大兴店,Bob
2019/7/6,A002,男,荷兰,学生,咖啡,产品 16,三级,48,2,96,3W咖啡王府井店,Nancy
2019/7/6,A008,男,中国,学生,茶饮,产品 22,三级,2.8,7,19.6,3W咖啡公主坟店,Andy
2019/7/6,A013,女,中国,商务精英,饮料,产品 15,一级,30,4,120,3W咖啡望京店,Tom
2019/7/6,A007,男,中国,上班族,饮料,产品 8,二级,28,6,168,3W咖啡王府井店,Nancy
2019/7/6,A019,男,荷兰,商务精英,饮料,产品 24,一级,64,2,128,3W咖啡公主坟店,Andy
2019/7/6,A002,男,荷兰,学生,咖啡,产品 27,一级,25,1,25,3W咖啡王府井店,Nancy
2019/7/6,A015,女,荷兰,上班族,冰饮,产品 10,一级,65.7,4,262.8,3W咖啡鲁谷店,Lucy
2019/7/6,A006,女,中国,商务精英,美食,产品 1,一级,28,2,56,3W咖啡公主坟店,Andy
2019/7/6,A023,女,中国,无业游民,饮料,产品 14,三级,5.6,1,5.6,3W咖啡大兴店,Bob
2019/7/6,A006,女,中国,商务精英,饮料,产品 24,一级,51.2,1,51.2,3W咖啡西单店,Jerry
2019/7/6,A024,男,美国,退休,饮料,产品 6,一级,51.8,6,310.8,3W咖啡望京店,Tom
2019/7/6,A025,男,美国,无业游民,饮料,产品 24,一级,57.6,3,172.8,3W咖啡门头沟店,Simon
2019/7/6,A014,女,荷兰,上班族,饮料,产品 14,三级,6.4,5,32,3W咖啡公主坟店,Andy
2019/7/6,A003,女,中国,退休,饮料,产品 2,三级,25.2,1,25.2,3W咖啡王府井店,Nancy
2019/7/6,A004,女,美国,商务精英,咖啡,产品 27,一级,17.5,2,35,3W咖啡门头沟店,Simon
2019/7/6,A020,男,中国,退休,美食,产品 12,三级,4.2,4,16.8,3W咖啡望京店,Tom
2019/7/6,A020,男,中国,退休,茶饮,产品 26,三级,13.6,2,27.2,3W咖啡鲁谷店,Lucy
2019/7/6,A001,男,中国,退休,饮料,产品 30,二级,26,4,104,3W咖啡公主坟店,Andy
2019/7/6,A010,男,荷兰,无业游民,美食,产品 12,三级,6,1,6,3W咖啡西单店,Jerry
2019/7/6,A021,男,荷兰,无业游民,冰饮,产品 9,二级,56,6,336,3W咖啡王府井店,Nancy
2019/7/6,A008,男,中国,学生,美食,产品 20,二级,59.2,6,355.2,3W咖啡门头沟店,Simon
2019/7/6,A017,女,美国,学生,冰饮,产品 10,一级,65.7,4,262.8,3W咖啡长城店,Jim
2019/7/6,A025,男,美国,无业游民,饮料,产品 30,二级,23.4,2,46.8,3W咖啡门头沟店,Simon
2019/7/6,A010,男,荷兰,无业游民,饮料,产品 24,一级,64,2,128,3W咖啡鲁谷店,Lucy
2019/7/6,A011,男,美国,无业游民,美食,产品 1,一级,19.6,4,78.4,3W咖啡长城店,Jim
2019/7/6,A020,男,中国,退休,饮料,产品 14,三级,5.6,1,5.6,3W咖啡大兴店,Bob
2019/7/6,A021,男,荷兰,无业游民,美食,产品 12,三级,5.4,1,5.4,3W咖啡望京店,Tom
2019/7/6,A018,男,荷兰,退休,咖啡,产品 13,三级,16,3,48,3W咖啡门头沟店,Simon
2019/7/6,A010,男,荷兰,无业游民,冰饮,产品 10,一级,58.4,3,175.2,3W咖啡鲁谷店,Lucy
2019/7/6,A008,男,中国,学生,饮料,产品 29,三级,2.4,3,7.2,3W咖啡大兴店,Bob
